author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/307022660/;Зеленоград;sale;flat;36;48;4;146.0;74900000;Раменки;Мосфильмовская ;70к2;Ломоносовский проспект;Воробьевы Горы
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/301923949/;Зеленоград;sale;flat;10;34;3;84.0;75000000;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308405073/;Зеленоград;sale;flat;53;79;3;112.9;135000000;Пресненский;1-й Красногвардейский проезд;22с2;Москва-Сити;NEVA TOWERS
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/308008345/;Зеленоград;sale;flat;4;21;3;99.0;140000000;Якиманка;Донская ;14;Шаболовская;Медный 3.14
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308640033/;Зеленоград;sale;flat;5;5;4;234.0;150000000;Покровское-Стрешнево;Береговая ;8К1;Стрешнево;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/306889168/;Зеленоград;sale;flat;13;16;4;158.0;180000000;Раменки;Воробьевское шоссе;4С1;Поклонная;Воробьёв Дом
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/302487462/;Зеленоград;sale;flat;4;6;3;155.5;230000000;Хамовники; Льва Толстого;23к1;Парк Культуры;Литератор
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/302431621/;Зеленоград;sale;flat;5;15;5;290.0;450000000;Хамовники;Олсуфьевский переулок;9к2;Фрунзенская;White Khamovniki
Метриум Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/301945082/;Зеленоград;sale;flat;4;6;4;231.1;462200000;Хамовники;Курсовой переулок;10/1;Кропоткинская;Nabokov
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/305160329/;Зеленоград;sale;flat;5;8;5;469.9;1800000000;Хамовники; Пречистенка;13;Кропоткинская;Пречистенка 13
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301286091/;Зеленоград;sale;flat;4;5;1;35.7;3927000;Прикубанский; Имени Валерия Вишневецкого;7;;Гармония
Ю-Питер;real_estate_agent;https://spb.cian.ru/sale/flat/306780674/;Зеленоград;sale;flat;1;25;1;30.4;7800000;Приморский;Парашютная ;65;Комендантский проспект;Шуваловский
SPB Housing;real_estate_agent;https://spb.cian.ru/sale/flat/307659959/;Зеленоград;sale;flat;2;10;1;46.7;14477000;Приморский;Фермское шоссе;12Б;Удельная;
Валерий Исаев;realtor;https://sochi.cian.ru/sale/flat/306691013/;Зеленоград;sale;flat;2;12;2;61.0;15000000;Центральный; Красноармейская;9А;;
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/297792239/;Зеленоград;sale;flat;14;17;1;39.0;16000000;Хостинский; Депутатская;10Дк1;;
Святослав Пивненко;realtor;https://spb.cian.ru/sale/flat/307823563/;Зеленоград;sale;flat;4;17;2;74.0;17300000;Приморский;аллея Поликарпова;6к1;Пионерская;
DealEstate;real_estate_agent;https://spb.cian.ru/sale/flat/307589645/;Зеленоград;sale;flat;4;5;5;134.0;22900000;Пушкинский;Малиновская ;17Б;Купчино;
ID 80865748;unknown;https://spb.cian.ru/sale/flat/308209934/;Зеленоград;sale;flat;8;8;4;117.6;41983200;Петроградский;проспект Малый Петроградской стороны;79-81-83;Петроградская;
ФОРА;real_estate_agent;https://sergiyev-posad.cian.ru/sale/flat/306032175/;Зеленоград;sale;flat;7;9;2;73.9;9200000;мкр. Северный;проспект Красной Армии;236;;
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/306451958/;Зеленоград;sale;flat;3;12;2;37.0;9500000;Западное Дегунино;Коровинское шоссе;9К1;Селигерская;
ID 92974573;realtor;https://krasnogorsk.cian.ru/sale/flat/293718217/;Зеленоград;sale;flat;2;6;3;65.0;9500000;с. Николо-Урюпино; Сергея Жадобкина;2к1;;Лесобережный
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307100435/;Зеленоград;sale;flat;1;16;2;54.0;13800000;Ясенево;Соловьиный проезд;4К1;Ясенево;
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307430903/;Зеленоград;sale;flat;4;15;1;53.36;13950000;; Татьянин Парк;16к1;Говорово;
Антон Белов;realtor;https://www.cian.ru/sale/flat/297215041/;Зеленоград;sale;flat;13;14;1;39.0;17600000;Таганский;переулок Ковров;1;Москва-Товарная;
BERI;real_estate_agent;https://www.cian.ru/sale/flat/308956626/;Зеленоград;sale;flat;12;12;2;38.7;18990000;Пресненский;Шелепихинское шоссе;17К3;Шелепиха;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/304027788/;Зеленоград;sale;flat;4;5;2;41.0;18950000;Мещанский;Трифоновская ;55;Рижская;
RND;real_estate_agent;https://www.cian.ru/sale/flat/305967338/;Зеленоград;sale;flat;6;29;2;63.2;20999000;Печатники;;7;Кожуховская;Левел Южнопортовая ЖК
Северная слобода;real_estate_agent;https://www.cian.ru/sale/flat/303774179/;Зеленоград;sale;flat;2;9;2;67.9;21500000;Северный;бульвар Академика Ландау;3;Физтех;Северный
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/303582034/;Зеленоград;sale;flat;18;33;3;91.6;23000000;Южное Бутово; Поляны;5Ак2;Улица Скобелевская;Столичные поляны
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/293718260/;Зеленоград;sale;flat;5;6;1;43.0;26900000;Беговой; 3-я Ямского Поля;9;Белорусская;Art Residence
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/308472375/;Зеленоград;sale;flat;4;22;2;73.9;38000000;Филевский парк; Василисы Кожиной;13;Парк Победы;Квартал апартаментов Match Point
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/308800566/;Зеленоград;sale;flat;8;14;3;71.0;42300000;Раменки;проспект Генерала Дорохова;39к1Б;Минская;Собрание клубных домов West Garden
MHEstate - Элитная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/304817239/;Зеленоград;sale;flat;10;34;2;64.4;51000000;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308709749/;Зеленоград;sale;flat;5;12;3;83.67;52100000;Сокол; Врубеля;4к1;Сокол;Врубеля 4
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308054572/;Зеленоград;sale;flat;14;19;3;115.0;55000000;Раменки;Мичуринский проспект;29;Раменки;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/308554158/;Зеленоград;sale;flat;6;6;2;62.8;62000000;Хамовники;Комсомольский проспект;9А;Парк Культуры;Николаевский дом
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/303766765/;Зеленоград;sale;flat;4;20;2;76.6;62046000;Пресненский;Дружинниковская ;15;Краснопресненская;SkyView
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306462179/;Зеленоград;sale;flat;24;24;4;196.0;65000000;Можайский;Можайское шоссе;22к2;Рабочий посёлок;
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/298700667/;Зеленоград;sale;flat;5;58;3;167.0;65000000;Ростокино;проспект Мира;188Бк1;Ростокино;Триколор
RMRealty;real_estate_agent;https://www.cian.ru/sale/flat/307967977/;Зеленоград;sale;flat;3;14;3;93.0;64900000;Раменки;проспект Генерала Дорохова;39к1В;Минская;Собрание клубных домов West Garden
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/300749905/;Зеленоград;sale;flat;5;9;3;117.0;65500000;Тверской;Большой Каретный переулок;24с2;Цветной бульвар;Каретный плаза
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307290967/;Зеленоград;sale;flat;5;6;4;95.0;66500000;Арбат; Арбат;47/23;Смоленская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306398198/;Зеленоград;sale;flat;8;22;3;123.3;66500000;Пресненский;Шмитовский проезд;16С2;Москва-Сити;Шмитовский 16
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308878043/;Зеленоград;sale;flat;13;21;3;76.1;76000000;Пресненский;2-я Черногрязская ;6к4;Улица 1905 года;RedSide
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/307959254/;Зеленоград;sale;flat;6;7;5;200.0;85000000;Филевский парк;Барклая ;17;Багратионовская;
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/303869601/;Зеленоград;sale;flat;3;17;3;97.5;85000000;Замоскворечье;Мытная ;7с1;Серпуховская;Английский квартал
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/308472377/;Зеленоград;sale;flat;8;22;5;138.0;90000000;Филевский парк; Василисы Кожиной;13;Парк Победы;Квартал апартаментов Match Point
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/301042655/;Зеленоград;sale;flat;30;79;1;78.0;92880000;Пресненский;1-й Красногвардейский проезд;22с1;Москва-Сити;NEVA TOWERS
EXCLUSIVE CITY;real_estate_agent;https://www.cian.ru/sale/flat/301402981/;Зеленоград;sale;flat;30;73;3;185.0;95000000;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
EXCLUSIVE CITY;real_estate_agent;https://www.cian.ru/sale/flat/301402983/;Зеленоград;sale;flat;37;65;3;118.2;108150000;Пресненский;Краснопресненская набережная;14Ак3;Москва-Сити;
PANDA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/304424116/;Зеленоград;sale;flat;17;22;4;130.0;110000000;Якиманка;Мытная ;40к1;Серпуховская;Sky House
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/306069648/;Зеленоград;sale;flat;6;17;4;218.0;125000000;Раменки;Мосфильмовская ;70к7;Минская;Воробьевы Горы
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/306564372/;Зеленоград;sale;flat;2;9;3;123.0;135000000;Хамовники;переулок 1-й Тружеников;15;Киевская;
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/308185679/;Зеленоград;sale;flat;5;21;4;161.0;170000000;Пресненский; Костикова;4к1;Улица 1905 года;Lucky
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/305325577/;Зеленоград;sale;flat;8;16;4;145.0;174000000;Раменки;Воробьевское шоссе;4С1;Ломоносовский проспект;Воробьёв Дом
Eightmix Property;real_estate_agent;https://www.cian.ru/sale/flat/307909984/;Зеленоград;sale;flat;4;8;3;125.0;185000000;Хамовники;1-й Зачатьевский переулок;5;Парк Культуры;Новая Остоженка
